"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Sova: A Software-Defined Autonomic Framework for Virtual Network Allocations","Z. Ye; Y. Wang; S. He; C. Xu; X. -H. Sun","Chinese Academy of Sciences, Shenzhen Institutes of Advanced Technology, Shenzhen, China; Chinese Academy of Sciences, Shenzhen Institutes of Advanced Technology, Shenzhen, China; College of Computer Science and Technology, Zhejiang University, Hangzhou, China; State Key Laboratory of IoT for Smart City, Faculty of Science and Technology, University of Macau, Macau, China; Department of Computer Science, Illinois Institute of Technology, Chicago, USA","IEEE Transactions on Parallel and Distributed Systems","6 Aug 2020","2021","32","1","116","130","With the rise of network virtualization, the workloads deployed on data center are dramatically changed to support diverse service-oriented applications, which are in general characterized by the time-bounded service response that in turn puts great burden on the data-center networks. Although there have been numerous techniques proposed to optimize the virtual network allocation in data center, the research on coordinating them in a flexible and effective way to autonomically adapt to the workloads for service time reduction is few and far between. To address these issues, in this article we propose Sova, an autonomic framework that can combine the virtual dynamic SR-IOV (DSR-IOV) and the virtual machine live migration (VLM) for virtual network allocations in data centers. DSR-IOV is a SR-IOV-based virtual network allocation technology, but its operation scope is very limited to a single physical machine, which could lead to the local hotspot issue in the course of computation and communication, likely increasing the service response time. In contrast, VLM is an often-used virtualization technique to optimize global network traffic via VM migration. Sova exploits the software-defined approach to combine these two technologies with reducing the service response time as a goal. To realize the autonomic coordination, the architecture of Sova is designed based on the MAPE-K loop in autonomic computing. With this design, Sova can adaptively optimize the network allocation between different services by coordinating DSR-IOV and VLM in autonomic way, depending on the resource usages of physical servers and the network characteristics of VMs. To this end, Sova needs to monitor the network traffic as well as the workload characteristics in the cluster, whereby the network properties are derived on the fly to direct the coordination between these two technologies. Our experiments show that Sova can exploit the advantages of both techniques to match and even beat the better performance of each individual technology by adapting to the VM workload changes.","1558-2183","","10.1109/TPDS.2020.3012146","National Key R&D Program of China(grant numbers:2018YFB1004804); National Natural Science Foundation of China(grant numbers:61672513); Science and Technology Planning Project of Guangdong Province(grant numbers:2019B010137002); Shenzhen Oversea High-Caliber Personnel Innovation Funds(grant numbers:KQCX20170331161854); Shenzhen Basic Research Program(grant numbers:JCYJ20170818153016513); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9151358","Virtual machine migration;dynamic SR-IOV;software-defined approach;autonomic computing;MAPE-K loop;network allocation","Resource management;Bandwidth;Data centers;Servers;Virtualization;Time factors;Quality of service","computer centres;software defined networking;virtual machines;virtualisation","SR-IOV-based virtual network allocation technology;service response time;virtualization technique;global network traffic;Sova;autonomic coordination;network properties;software-defined autonomic framework;network virtualization;diverse service-oriented applications;time-bounded service response;data-center networks;service time reduction;virtual dynamic SR-IOV;DSR-IOV;data center;virtual machine live migration","","4","","54","IEEE","28 Jul 2020","","","IEEE","IEEE Journals"
"Design and Analysis of High-Speed Free Space Optical (FSO) Communication System for Supporting Fifth Generation (5G) Data Services in Diverse Geographical Locations of India","H. Singh; N. Mittal; R. Miglani; H. Singh; G. S. Gaba; M. Hedabou","Department of Electronics and Communication Engineering, Chandigarh University, Mohali, India; Department of Electronics and Communication Engineering, Chandigarh University, Mohali, India; School of Electronics and Electrical Engineering, Lovely Professional University, Phagwara, India; Department of Electronics and Communication Engineering, Chandigarh University, Mohali, India; School of Computer Science, Mohammed VI Polytechnic University, Ben Guerir, Morocco; School of Computer Science, Mohammed VI Polytechnic University, Ben Guerir, Morocco","IEEE Photonics Journal","4 Oct 2021","2021","13","5","1","12","Free space optical (FSO) communication has established a reputation for itself as a next-generation network capable of delivering high-speed data services. In light of the upcoming launch of 5G services, this paper aims to evaluate the performance of the FSO system for the implementation of 5G technology in diverse geographical locations of India. The proposed 16 × 10 $\text{Gbps}$ wavelength division multiplexing (WDM) based FSO link uses orthogonal frequency division multiplexing (OFDM) and digital signal processing (DSP) module to mitigate channel-induced limitations. Additionally, the proposed FSO design also employs Erbium-doped fiber amplifier (EDFA) with optimized gain characteristics. Using the data sourced from the Meteorological Department of India, the link analysis reveals that due to weak fog events in coastal areas effective link range of up to 10.75 $\text{km}$ can be achieved while maintaining bit error rate of $10^{-9}$. Despite dominant foggy conditions in hilly, plains and desert areas, the proposed FSO link significantly limits the degrading effects of channel. Hence, in pursuit of futuristic smart city models, a heterogeneous combination of FSO and 5G infrastructure can conveniently cover diverse geographical locations of India to support high-speed data connectivity.","1943-0655","","10.1109/JPHOT.2021.3113650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9541103","Free space optical communication;fifth generation networks;meteorological effects;OFDM;WDM;digital signal processing;bit error rate","Radio frequency;High-speed optical techniques;5G mobile communication;Adaptive optics;Optical signal processing;Bandwidth;Atmospheric modeling","5G mobile communication;diversity reception;erbium;error statistics;free-space optical communication;next generation networks;OFDM modulation;optical fibre amplifiers;telecommunication channels;wavelength division multiplexing","5G data services;WDM based FSO link;wavelength division multiplexing based FSO link;EDFA;erbium-doped fiber amplifier;channel-induced limitations;next-generation network;5G technology;fifth generation data services;high-speed free space optical communication system;India;diverse geographical locations","","21","","48","CCBY","20 Sep 2021","","","IEEE","IEEE Journals"
"Multimode Smooth Transition Technique for Three-Level Cascaded Noninverting Buck–Boost DC–DC Converter","Z. Zhu; F. Ma; L. Lin; L. Wang; D. Kuang; Q. Xu; M. -C. Wong","College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macao, China","IEEE Transactions on Power Electronics","20 Aug 2021","2021","36","12","14409","14419","In this article, a new three-level cascaded noninverting buck–boost converter (TL-CNIBB) is proposed, which has a superior adaptation for a wide-range voltage input of renewable energy access. Firstly, the operation principle is analyzed for TL-CNIBB and it is mainly divided into four modes, namely buck mode with the voltage ratio below or above 0.5, boost mode with the voltage ratio below or above 2. Due to multilevel and multimode features, several fundamental issues are required to be settled, such as a dead zone between buck mode and boost mode, capacitor voltage unbalance on both sides, and subharmonics at the edge of modes. For dead zone and capacitor voltage balance problems, a systematic control strategy is proposed, and four kinds of smooth transition technologies are proposed to deal with different cases. Furthermore, to avoid the chattering and subharmonics at the edge of modes, a modified hysteretic transition method is proposed. Finally, a prototype of TL-CNIBB system is constructed, and the experiments are carried out to verify the performance of the proposed system with high viability and flexibility.","1941-0107","","10.1109/TPEL.2021.3086812","National Natural Science Foundation of China(grant numbers:51977067); Hunan Provincial Innovation Foundation for Postgraduate(grant numbers:CX20190298); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9449921","DC-DC power conversion;multilevel systems;smoothing methods","Capacitors;Topology;Voltage control;Pulse width modulation;Switches;Power electronics;Insulated gate bipolar transistors","DC-DC power convertors;power convertors;switching convertors;voltage control","buck mode;voltage ratio;0.5 boost mode;dead zone;capacitor voltage unbalance;capacitor voltage balance problems;smooth transition technologies;modified hysteretic transition method;TL-CNIBB system;multimode smooth transition technique;noninverting buck-boost DC-DC converter;noninverting buck-boost converter;superior adaptation;wide-range voltage input;renewable energy access;operation principle","","1","","31","IEEE","9 Jun 2021","","","IEEE","IEEE Journals"
"Design of High-Efficiency Inductive Charging System With Load-Independent Output Voltage and Current Tolerant of Varying Coupling Condition","C. S. Wong; M. -C. Wong; L. Cao; K. H. Loo","Department of Electronic, and Information Engineering, The Hong Kong Polytechnic University, Hong Kong; Electrical and Computer Engineering, Faculty of Science and Technology, and the State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China; School of Mechanical Engineering, and Automation, Harbin Institute of Technology, Shenzhen, China; Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Hong Kong","IEEE Transactions on Power Electronics","20 Aug 2021","2021","36","12","13546","13561","Maintaining constant-current (CC) and constant-voltage (CV) outputs for meeting the charging profile of lithium-ion batteries while realizing zero-voltage-switching on the primary bridge over wide ranges of load and coupling variations are rather challenging due to the presence of leakage and magnetizing inductances of a loosely coupled transformer. Although the challenges can be greatly relaxed by properly designing a compensation network with load-independent output characteristics, the desirable characteristics rendered by fixed compensation networks will be lost and cannot be fully restored by existing control methods once the designed compensation is deviated from the nominal coupling condition. In this article, a dynamic series/series–parallel compensation network, which originally aims to deliver constant output voltage only, is further investigated as a feasible topology for CC–CV battery charger adaptive to different sizes of air gap/misalignment of the coils. As benefited from the extra controllability offered by the parallel compensation capacitance as compared to the series/series compensation counterpart, this article provides alternative design criterion for the effective parallel compensation capacitance for designing and maintaining desirable charging currents in the CC stage while maximizing the efficiency in the CV stage under varying coupling condition. An experimental prototype with the air gap ranging from 10 to 16 cm is built to verify the idea.","1941-0107","","10.1109/TPEL.2021.3086858","Hong Kong RGC Postdoctoral Fellowship Scheme(grant numbers:PDFS2021-5S10); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9447930","Battery charger;dynamic series/series–parallel (S/SP) compensation;inductive power transfer (IPT);switch-controlled capacitor (SCC);varying coupling condition","Couplings;Bridge circuits;Zero voltage switching;Impedance;Reactive power;Capacitors;Voltage control","air gaps;battery chargers;capacitance;inductive power transmission;power transformers;secondary cells;zero voltage switching","magnetizing inductances;loosely coupled transformer;load-independent output characteristics;desirable characteristics;fixed compensation networks;control methods;designed compensation;nominal coupling condition;constant output voltage;CC-CV battery charger;extra controllability;alternative design criterion;effective parallel compensation capacitance;designing maintaining desirable charging currents;varying coupling condition;high-efficiency inductive charging system;load-independent output voltage;current tolerant;constant-current;constant-voltage;charging profile;lithium-ion batteries;zero-voltage-switching;primary bridge;wide ranges;coupling variations;size 10.0 cm to 16.0 cm","","9","","39","IEEE","7 Jun 2021","","","IEEE","IEEE Journals"
"Adaptive Frequency Response From Electrified Railway","Z. He; C. Wan; Y. Song","College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Taipa, Macau SAR, China","IEEE Transactions on Power Systems","24 Apr 2023","2023","38","3","2880","2894","Frequency response from load side is urgently desired to hedge against power volatility of renewable energy in modern power system. Electrified railway has become an important load due to the traffic electrification over the past few decades. In this paper, a novel laxity based adaptive frequency control method is proposed to integrate frequency control in train operation, which enables the electric train to provide fast frequency response support to power system while abiding by the train timetable. An online trajectory optimization model considering realistic track gradient and speed limit conditions is developed to rectify the deviation in the guidance curve and to provide power reference for frequency response. The laxity of train operation is newly defined to measure the flexibility that the train can provide to frequency response. Then, an adaptive droop controller is devised based on the laxity of the train operation to provide appropriate frequency response according to current train state without violating the arrival time. Comprehensive numerical examples demonstrate the effectiveness of the proposed frequency response method, and also indicates the capability of electrified railway to support frequency control of modern power system with high penetration of renewable energy.","1558-0679","","10.1109/TPWRS.2022.3179369","National Natural Science Foundation of China(grant numbers:51877189,U2066601); Zhejiang Provincial Natural Science Foundation of China(grant numbers:LR22E070003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9786677","Adaptive droop control;electrified railway;frequency control;renewable energy;train trajectory optimization","Rail transportation;Frequency response;Trajectory optimization;Renewable energy sources;Automatic frequency control;Resistance;Roads","adaptive control;distributed power generation;electric vehicle charging;frequency control;frequency response;power generation control;railway electrification;railways;renewable energy sources","adaptive droop controller;adaptive frequency control method;adaptive frequency response;appropriate frequency response;current train state;electric train;electrified railway;fast frequency response support;frequency response method;laxity;modern power system;power reference;power volatility;realistic track gradient;renewable energy;speed limit conditions;train operation;train timetable","","2","","30","IEEE","1 Jun 2022","","","IEEE","IEEE Journals"
"Convex Relaxation of Combined Heat and Power Dispatch","Y. Jiang; C. Wan; A. Botterud; Y. Song; M. Shahidehpour","College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; Laboratory for Information, and Decision Systems, Massachusetts Institute of Technology, Cambridge, MA, USA; State Key Laboratory of Internet of Things for Smart City, University of Macau, Taipa, Macau SAR, China; Electrical, and Computer Engineering Department, Illinois Institute of Technology, Chicago, IL, USA","IEEE Transactions on Power Systems","19 Feb 2021","2021","36","2","1442","1458","Combined heat, and power dispatch promotes interactions, and synergies between electric power systems, and district heating systems. However, nonlinear, and nonconvex heating flow imposes significant challenges on finding qualified solutions efficiently. Most existing methods rely on constant flow assumptions to derive a linear heating flow model, sacrificing optimality for computational simplicity. This paper proposes a novel convex combined heat, and power dispatch model based on model simplification, and constraint relaxations, which improves solution quality, and avoids assumptions on operating regimes of district heating systems. To alleviate mathematical complexity introduced by the commonly used node method, a simplified thermal dynamic model is proposed to capture temperature changes in networked pipelines. Quadratic, and polyhedral relaxations are then applied to convexify the original problem with quadratic equality, and bilinear constraints. Furthermore, an adaptive solution algorithm is developed to successively reduce the relaxation area based on sequential bound tightening, which improves solution optimality with desirable computational efficiency. The proposed method is verified on a distribution-level, and a transmission-level integrated electricity, and heat systems, compared to constant-flow-based solutions, and iterative algorithms.","1558-0679","","10.1109/TPWRS.2020.3025070","National Key R&D Program of China(grant numbers:2018YFB0905000); National Natural Science Foundation of China(grant numbers:51877189,51761135015); Chinese Association of Science and Technology(grant numbers:2018QNRC001); Zhejiang University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9200553","Convex relaxation;combined heat and power dispatch;district heating flow;bound tightening","Cogeneration;Resistance heating;Reactive power;Computational modeling;Heat pumps;Generators","approximation theory;cogeneration;computational complexity;convex programming;district heating;iterative methods;load dispatching;optimisation;power generation dispatch;search problems","model simplification;constraint relaxations;solution quality;district heating systems;commonly used node method;simplified thermal dynamic model;polyhedral relaxations;adaptive solution algorithm;relaxation area;solution optimality;desirable computational efficiency;heat systems;constant-flow-based solutions;convex relaxation;electric power systems;nonconvex heating flow;qualified solutions;constant flow assumptions;linear heating flow model;novel convex combined heat;power dispatch model","","31","","36","IEEE","18 Sep 2020","","","IEEE","IEEE Journals"
"Power–Transportation Coordination: Toward a Hybrid Economic-Emission Dispatch Model","S. Lv; S. Chen; Z. Wei; H. Zhang","College of Energy and Electrical Engineering, Hohai University, Nanjing, China; College of Energy and Electrical Engineering, Hohai University, Nanjing, China; College of Energy and Electrical Engineering, Hohai University, Nanjing, China; State Key Laboratory of Internet of Things for Smart City and Department of Electrical and Computer Engineering, University of Macau, Macao, China","IEEE Transactions on Power Systems","18 Aug 2022","2022","37","5","3969","3981","The increasing penetration of electric vehicles (EVs) results in growing interdependency between power and transportation networks. This paper proposes a hybrid economic-emission dispatch model to coordinate the operation of both networks toward social optima. Specifically, carbon emission from gasoline vehicles (GVs) is quantified by the macroscopic emission model, while the emission from EVs is indirectly characterized by that emitted from fossil power plants. To enhance regulation efficiency and improve social welfare, a differentiated pricing scheme is proposed to independently regulate GV traffic flow, EV traffic flow, and EV charging flow. Logarithmic transformation, combined with an accuracy-aware adaptive piecewise linearization (AAPWL) approximation method, is developed to reformulate the original nonlinear model into a tractable mixed-integer quadratic constrained programming. Numerical results from two test systems demonstrate the relationship between economic dispatch and emission dispatch. Meanwhile, the effectiveness and superiority of the proposed pricing scheme and the AAPWL method are validated.","1558-0679","","10.1109/TPWRS.2021.3131306","National Natural Science Foundation of China(grant numbers:U1966205); Fundamental Research Funds for the Central Universities(grant numbers:B220203016); Postgraduate Research & Practice Innovation Program of Jiangsu Province(grant numbers:KYCX_220603); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9628048","Electric vehicle;carbon emission;power system;transportation system;economic-emission dispatch model","Roads;Costs;Carbon dioxide;Pricing;Electric vehicle charging;Regulation;Transportation","air pollution control;electric vehicle charging;electric vehicles;integer programming;power generation dispatch;power generation economics;pricing;quadratic programming;transportation","accuracy-aware adaptive piecewise linearization approximation method;original nonlinear model;economic dispatch;hybrid economic-emission dispatch model;electric vehicles;transportation networks;carbon emission;macroscopic emission model;fossil power plants;GV traffic flow;EV traffic flow;EV charging flow;power-transportation coordination;gasoline vehicles emission;social welfare improvement;logarithmic transformation;AAPWL approximation method;tractable mixed-integer quadratic constrained programming;pricing scheme","","8","","32","IEEE","30 Nov 2021","","","IEEE","IEEE Journals"
"Game-Theoretic Demand Side Management of Thermostatically Controlled Loads for Smoothing Tie-Line Power of Microgrids","Y. Ding; D. Xie; H. Hui; Y. Xu; P. Siano","College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore, Singapore; Department of Management and Innovation Systems, University of Salerno, Salerno, Italy","IEEE Transactions on Power Systems","19 Aug 2021","2021","36","5","4089","4101","Thermostatically controlled loads (TCLs) are regarded as one of the promising resources for suppressing power fluctuations due to renewable energy (RENs). However, due to the great burdens of fully considering each users' characteristics, it is difficult to achieve unity of the individual optimal decisions and global optimum in demand-side management (DSM). This paper proposes a game-theoretic DSM that can optimize the global power consumption schedule by individual TCL user's optimization. By integrating the prediction of REN outputs into the pricing mechanism, the proposed DSM can guide the users to make their best power consumption schedules along with intermittent REN generations, thus to smooth the tie-line power of microgrids. In this paper, a novel pricing mechanism is firstly developed based on the concave N-person game theory, which is more adaptive and flexible compared with existing game-theoretic DSM. Then, an individual's power consumption optimization and its simplified model are developed considering the constraints of the TCL model and personal preferences. The simplified model can be easily solved and achieve a fast solution in the power consumption game. An implementation framework of the proposed DSM is further developed for practical application. Finally, numerical studies verify the effectiveness of the proposed models and methods.","1558-0679","","10.1109/TPWRS.2021.3065097","National Natural Science Foundation of China; Joint Programming Initiative Urban Europe(grant numbers:71961137004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9374672","Demand-side management;game theory;microgrid;thermostatically controlled load","Power demand;Pricing;Game theory;Load modeling;Demand side management;Microgrids","demand side management;distributed power generation;domestic appliances;game theory;power consumption;power engineering computing;power generation scheduling;pricing;smart power grids","pricing mechanism;concave N-person game theory;existing game-theoretic DSM;personal preferences;power consumption game;game-theoretic demand side management;thermostatically controlled loads;tie-line power;microgrids;promising resources;power fluctuations;renewable energy;RENs;great burdens;users;individual optimal decisions;demand-side management;global power consumption schedule;individual TCL user;power consumption schedules;intermittent REN generations","","22","","37","IEEE","10 Mar 2021","","","IEEE","IEEE Journals"
"Adaptive Sliding Mode Disturbance Observer Based Robust Control for Robot Manipulators Towards Assembly Assistance","R. -D. Xi; X. Xiao; T. -N. Ma; Z. -X. Yang","State Key Laboratory of Internet of Things for Smart City and Department of Electromechanical Engineering, University of Macau, Macau, China; Department of Electronic and Electrical Engineering, Southern University of Science and Technology, Shenzhen, Guangdong, China; State Key Laboratory of Internet of Things for Smart City and Department of Electromechanical Engineering, University of Macau, Macau, China; State Key Laboratory of Internet of Things for Smart City and Department of Electromechanical Engineering, University of Macau, Macau, China","IEEE Robotics and Automation Letters","22 Apr 2022","2022","7","3","6139","6146","Parameter uncertainties and fluctuated disturbances have brought great difficulties to the smooth and precise control of robot manipulators in some industrial environments. To address these challenges, a robust adaptive sliding mode controller is proposed in this work for accurate control of the robot manipulator. In case of the modeling uncertainties caused by parameters variation during the operational process, the adaptive technique integrated with radial basis function neural networks is utilized. Under such scheme the parameters are automatically adjusted during the tracking process to enhance the system robustness. A new sliding mode disturbance observer is adopted in order to give compensation of the interference and a new variable structure scheme is proposed to effectively suppress the chattering phenomenon. Based on robot assembly and other application verification, the robustness and stability of the proposed approach are demonstrated with superior and smooth tracking performance.","2377-3766","","10.1109/LRA.2022.3164448","Science and Technology Development Fund; Macau SAR(grant numbers:0018/2019/AKP,0008/2019/AGJ,SKL-IOTSC (UM)-2021-2023); Ministry of Science and Technology of China(grant numbers:2019YFB1600700); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2020B1515130001); Zhuhai Science and Technology Innovation Bureau(grant numbers:ZH22017002200001PWC); Jiangsu Science and Technology Department(grant numbers:BZ2021061); Universidade de Macau(grant numbers:MYRG2020-00253-FST); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9749009","Sliding mode control;adaptive control;robot manipulator;chattering suppression;disturbance observer","Robots;Disturbance observers;Manipulator dynamics;Robustness;Uncertainty;Backstepping;Adaptation models","adaptive control;control system synthesis;manipulators;observers;radial basis function networks;robust control;variable structure systems","industrial environments;robust adaptive sliding mode controller;robot manipulator;modeling uncertainties;parameters variation;radial basis function neural networks;system robustness;sliding mode disturbance observer;robot assembly;stability;robust control;assembly assistance;parameter uncertainties;fluctuated disturbances;great difficulties;smooth control;variable structure scheme","","12","","21","IEEE","4 Apr 2022","","","IEEE","IEEE Journals"
"Joint Transmit Waveform and Passive Beamforming Design for RIS-Aided DFRC Systems","R. Liu; M. Li; Y. Liu; Q. Wu; Q. Liu","School of Information and Communication Engineering, Dalian University of Technology, Dalian, China; School of Information and Communication Engineering, Dalian University of Technology, Dalian, China; School of Information and Communication Engineering, Dalian University of Technology, Dalian, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China; School of Computer Science and Technology, Dalian University of Technology, Dalian, China","IEEE Journal of Selected Topics in Signal Processing","1 Sep 2022","2022","16","5","995","1010","Reconfigurable intelligent surface (RIS) is a promising technology for 6 G networks owing to its superior ability to enhance the capacity and coverage of wireless communications by smartly creating a favorable propagation environment. In this paper, we investigate the potential of employing RIS in dual-functional radar-communication (DFRC) systems for improving both radar sensing and communication functionalities. In particular, we consider a RIS-assisted DFRC system in which the multi-antenna base station (BS) simultaneously performs both multi-input multi-output (MIMO) radar sensing and multi-user multi-input single-output (MU-MISO) communications using the same hardware platform. We aim to jointly design the dual-functional transmit waveform and the passive beamforming of RIS to maximize the radar output signal-to-interference-plus-noise ratio (SINR) achieved by space-time adaptive processing (STAP), while satisfying the communication quality-of-service (QoS) requirement under one of three metrics, the constant-modulus constraint on the transmit waveform, and the unit-modulus constraint of RIS reflecting coefficients. An efficient algorithm framework based on the alternative direction method of multipliers (ADMM) and majorization-minimization (MM) methods is developed to solve the complicated non-convex optimization problem. Simulation results verify the advancement of the proposed RIS-assisted DRFC scheme and the effectiveness of the developed ADMM-MM-based joint transmit waveform and passive beamforming design algorithm.","1941-0484","","10.1109/JSTSP.2022.3172788","National Natural Science Foundation of Country(grant numbers:61971088,62071083,U1808206,U1908214); Natural Science Foundation of Liaoning Province(grant numbers:2020-MS-108); Fundamental Research Funds for the Central Universities(grant numbers:DUT20RC(3)029,DUT20GJ214,DUT21GJ208); Dalian Science and Technology Innovation Project(grant numbers:2020JJ25CY001); FDCT(grant numbers:0119/2020/A3); SKL-IOTSC(UM)-2021-2023; GDST(grant numbers:2021A1515011900,2020B1212030003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9769997","Reconfigurable intelligent surface (RIS);dual-functional radar-communication (DFRC);multi-input multi-output (MIMO) radar;multi-user multi-input single-output (MU-MISO);space-time adaptive processing (STAP)","Radar;Sensors;Clutter;Wireless communication;Quality of service;Array signal processing;Signal to noise ratio","6G mobile communication;array signal processing;MIMO radar;MISO communication;optimisation;quality of service;radar signal processing;space-time adaptive processing","RIS-aided DFRC systems;reconfigurable intelligent surface;wireless communications;favorable propagation environment;dual-functional radar-communication systems;communication functionalities;RIS-assisted DFRC system;multiantenna base station;multiinput multioutput radar sensing;dual-functional transmit waveform;radar output signal-to-interference-plus-noise ratio;space-time adaptive processing;communication quality-of-service requirement;constant-modulus constraint;unit-modulus constraint;RIS reflecting coefficients;joint transmit waveform and passive beamforming design;6 G networks;radar sensing improvement;BS;multiuser multiinput single-output communications;MU-MISO;MIMO;SINR;STAP;QoS;efficient algorithm framework;alternative direction method of multipliers;majorization-minimization methods;complicated non-convex optimization problem;ADMM-MM-based joint transmit waveform and passive beamforming design algorithm","","37","","50","IEEE","5 May 2022","","","IEEE","IEEE Journals"
"An Adaptive Ensemble Data Driven Approach for Nonparametric Probabilistic Forecasting of Electricity Load","C. Wan; Z. Cao; W. -J. Lee; Y. Song; P. Ju","College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; Energy Systems Research Center, University of Texas at Arlington, Arlington, TX, USA; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China","IEEE Transactions on Smart Grid","20 Oct 2021","2021","12","6","5396","5408","Probabilistic load forecasting that provides uncertainty information involved in load forecasting is crucial for various decision-making tasks in power systems. This paper proposes a novel adaptive ensemble data driven (AEDD) approach for nonparametric probabilistic forecasting of electricity load by mining the uncertainty distribution from the historical observations based on conditional historical dataset construction and adaptive weighted ensemble. The pertinent patterns similar to the forecasting condition are searched from the numerous historical observations. The similarity degree measurement method is established based on shared nearest neighbors. Moreover, the uncertainty degree of the predictive load is quantified via information entropy, and then the number of similar patterns is determined depending to its uncertainty degree. After obtaining the conditional historical dataset, an adaptive weighted ensemble method is proposed for estimating the uncertainty distribution more correctly, where the weight for each similar pattern is set based on its similarity degree with the predictive load. Comprehensive numerical studies based on realistic load data validate the superiority of the proposed AEDD method in both accuracy and computational efficiency.","1949-3061","","10.1109/TSG.2021.3101672","National Key Research and Development Program of China(grant numbers:2018YFB0905000); National Natural Science Foundation of China(grant numbers:51877189,U2066601); Young Elite Scientists Sponsorship Program by China Association of Science and Technology(grant numbers:2018QNRC001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9502918","Probabilistic forecasting;load forecasting;data mining;uncertainty;information entropy;weighted resample","Forecasting;Probabilistic logic;Uncertainty;Predictive models;Load forecasting;Load modeling;Wind power generation","data mining;decision making;entropy;load forecasting;numerical analysis;pattern classification;pattern clustering;power engineering computing;probability","electricity load;probabilistic load forecasting model;decision-making tasks;uncertainty distribution;conditional historical dataset construction;similarity degree measurement method;predictive load;adaptive weighted ensemble method;realistic load data;nonparametric probabilistic forecasting model;novel adaptive ensemble data driven;information entropy;conditional historical dataset;comprehensive numerical model;AEDD method;computational efficiency","","9","","36","IEEE","2 Aug 2021","","","IEEE","IEEE Journals"
